DELETE,1685905421,e08c95a6735a82c7abc25e2dc67ea4773ed9d05d,// TODO: WARNING! Later versions of plexus-utils psit out an <?xml ?> header due to thinking this is a new,code_comment,code|design-debt
DELETE,1685905421,e08c95a6735a82c7abc25e2dc67ea4773ed9d05d,// TODO: share this as some sort of assembler,code_comment,requirement-debt
INSERT,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,// TODO Auto-generated method stub,code_comment,requirement-debt
INSERT,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,// TODO Auto-generated method stub,code_comment,requirement-debt
INSERT,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,"/**
     * Calculates the effective repositories for the given input repositories which are assumed to be already mirrored
     * (if applicable). This process will essentially remove duplicate repositories by merging them into one equivalent
     * repository. It is worth to point out that merging does not simply choose one of the input repositories and
     * discards the others but actually combines their possibly different policies.
     *
     * @param repositories The original repositories, may be {@code null}.
     * @return The effective repositories or {@code null} if the input was {@code null}.
     */",code_comment,code|design-debt
DELETE,1684227404,b76e78072a915fefd3d2c3b983d9fd942ae3b560,// TODO: when resolver 1.7.3 is released,code_comment,requirement-debt
DELETE,1684227404,b76e78072a915fefd3d2c3b983d9fd942ae3b560,// TODO: Map<MavenProject,code_comment,code|design-debt
DELETE,1684227404,b76e78072a915fefd3d2c3b983d9fd942ae3b560,// TODO:         ProjectLock.class,code_comment,code|design-debt
INSERT,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO This replacing shouldn't be necessary as user.home should be in the,code_comment,code|design-debt
INSERT,1682199056,30dbf2bb47dbb4df05b8c108f78e27cc40b2b3ba,// This is a workaround for MNG-7758/MRESOLVER-335,code_comment,code|design-debt
INSERT,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO Auto-generated method stub,code_comment,requirement-debt
INSERT,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO Auto-generated method stub,code_comment,requirement-debt
DELETE,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,// TODO not sure that it should assume this,code_comment,code|design-debt
DELETE,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,// TODO not sure that it should assume this,code_comment,code|design-debt
INSERT,1682199056,30dbf2bb47dbb4df05b8c108f78e27cc40b2b3ba,// This is a workaround for MNG-7758/MRESOLVER-335,code_comment,code|design-debt
DELETE,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,"/**
 * Specific problems during resolution that we want to account for:
 * <ul>
 *   <li>missing metadata</li>
 *   <li>version range violations</li>
 *   <li>version circular dependencies</li>
 *   <li>missing artifacts</li>
 *   <li>network/transfer errors</li>
 *   <li>file system errors: permissions</li>
 * </ul>
 *
 * @author Jason van Zyl
 * TODO carlos: all these possible has*Exceptions and get*Exceptions methods make the clients too
 *       complex requiring a long list of checks, need to create a parent/interface/encapsulation
 *       for the types of exceptions
 */",code_comment,code|design-debt
DELETE,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,"/**
     * TODO this needs to accept a {@link OverConstrainedVersionException} as returned by
     *       {@link #getVersionRangeViolation(int)} but it's not used like that in
     *       DefaultLegacyArtifactCollector
     *
     * @param e an exception
     * @return {@code this}
     */",code_comment,code|design-debt
DELETE,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,// TODO Use the following two instead of manageArtifact,code_comment,requirement-debt
DELETE,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,// TODO Remove ResolutionListenerDM interface,code_comment,code|design-debt
DELETE,1695381779,23754274fff46f9dcacd70f3387d51ac514376df,// TODO if it was null,code_comment,requirement-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO not sure that it should assume this,code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO not sure that it should assume this,code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,"/**
 * Specific problems during resolution that we want to account for:
 * <ul>
 *   <li>missing metadata</li>
 *   <li>version range violations</li>
 *   <li>version circular dependencies</li>
 *   <li>missing artifacts</li>
 *   <li>network/transfer errors</li>
 *   <li>file system errors: permissions</li>
 * </ul>
 *
 * @author Jason van Zyl
 * TODO carlos: all these possible has*Exceptions and get*Exceptions methods make the clients too
 *       complex requiring a long list of checks, need to create a parent/interface/encapsulation
 *       for the types of exceptions
 */",code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,"/**
     * TODO this needs to accept a {@link OverConstrainedVersionException} as returned by
     *       {@link #getVersionRangeViolation(int)} but it's not used like that in
     *       DefaultLegacyArtifactCollector
     *
     * @param e an exception
     * @return {@code this}
     */",code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO Use the following two instead of manageArtifact,code_comment,requirement-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO Remove ResolutionListenerDM interface,code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO if it was null,code_comment,requirement-debt
INSERT,1681988292,2db7c85b6494682363c22180f07010813f25b4ed,// TODO Auto-generated method stub,code_comment,requirement-debt
INSERT,1682199056,30dbf2bb47dbb4df05b8c108f78e27cc40b2b3ba,// This is a workaround for MNG-7758/MRESOLVER-335,code_comment,code|design-debt
INSERT,1682199056,30dbf2bb47dbb4df05b8c108f78e27cc40b2b3ba,// This is a workaround for MNG-7758/MRESOLVER-335,code_comment,code|design-debt
INSERT,1682199056,30dbf2bb47dbb4df05b8c108f78e27cc40b2b3ba,// This is a workaround for MNG-7758/MRESOLVER-335,code_comment,code|design-debt
INSERT,1682199056,30dbf2bb47dbb4df05b8c108f78e27cc40b2b3ba,// This is a workaround for MNG-7758/MRESOLVER-335,code_comment,code|design-debt
INSERT,1681988292,2db7c85b6494682363c22180f07010813f25b4ed,// (when actually parsing the POM) and will lead to a better exception being,code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO hack: don't rebuild model if it was already loaded during reactor resolution,code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO shouldn't the versions be merged across relocations?,code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// I'm fully aware that the file could just be moved using File.rename but,code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,"/**
     * Calculates the effective repositories for the given input repositories which are assumed to be already mirrored
     * (if applicable). This process will essentially remove duplicate repositories by merging them into one equivalent
     * repository. It is worth to point out that merging does not simply choose one of the input repositories and
     * discards the others but actually combines their possibly different policies.
     *
     * @param repositories The original repositories, may be {@code null}.
     * @return The effective repositories or {@code null} if the input was {@code null}.
     */",code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO This replacing shouldn't be necessary as user.home should be in the,code_comment,code|design-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO Auto-generated method stub,code_comment,requirement-debt
DELETE,1686839096,967d8fc19cbb8a78410ceed70bd91c2e628da813,// TODO Auto-generated method stub,code_comment,requirement-debt
DELETE,1679489077,cadeab53f601909da2c889276d6bfdcc3101ec72,// TODO error reporting,code_comment,requirement-debt
DELETE,1679567783,54afd174effcac49df36dbdee42233619f384563,// TODO Auto-generated method stub,code_comment,requirement-debt
DELETE,1679567783,54afd174effcac49df36dbdee42233619f384563,// TODO Auto-generated method stub,code_comment,requirement-debt
DELETE,1679671529,0fa4329136405a513ee1b74b8ec65dd2e31a713b,// TODO error reporting,code_comment,requirement-debt
DELETE,1678470552,d93842e69063583a3d202f69041cd3d5c3cf45c7,// TODO: WARNING! Later versions of plexus-utils psit out an <?xml ?> header due to thinking this is a new,code_comment,code|design-debt
INSERT,1678316352,0471bfdafccfacd9c00dae34b0ba080c6d197355,// TODO Investigate why this can also be a Java system property and not just a Maven user property like,code_comment,code|design-debt
DELETE,1679671529,0fa4329136405a513ee1b74b8ec65dd2e31a713b,// TODO Auto-generated method stub,code_comment,requirement-debt
DELETE,1679671529,0fa4329136405a513ee1b74b8ec65dd2e31a713b,// TODO Auto-generated method stub,code_comment,requirement-debt
DELETE,1694605190,c6380108b11b91f46f6562cd7830da115ea2a049,"/**
 * <p>
 * Transforms relativePath to version.
 * We could decide to simply allow {@code <parent/>}, but let's require the GA for now for checking
 * This filter does NOT remove the relativePath (which is done by {@link RelativePathXMLFilter}, it will only
 * optionally include the version based on the path
 * </p>
 *
 * @since 4.0.0
 */",code_comment,code|design-debt
DELETE,1694605190,c6380108b11b91f46f6562cd7830da115ea2a049,"/**
     * Copies the reader to the writer. The start and end document methods must
     * be handled on the writer manually.
     */",code_comment,documentation-debt
INSERT,1676673790,5c0315193900bc2616aa943e07d086f967ef0b4b,// groupId or pluginPrefix? heuristics: groupId contains dot (.) but not pluginPrefix,code_comment,code|design-debt
INSERT,1699345252,7fcdd32e8739b4686e6cb9a09a58f8423680a8e4,// ForkJoinTask.getException rewraps the exception in a weird way,code_comment,code|design-debt
INSERT,1699345252,7fcdd32e8739b4686e6cb9a09a58f8423680a8e4,// actually cause deadlocks.  In order to workaround the problem,code_comment,code|design-debt
DELETE,1673875848,01ba8291cd4c6c3779bbe8b94687ae077c03d9c2,// TODO: Update!!!,code_comment,documentation-debt
DELETE,1672603852,4e8773bc444b2bde5fec6e0482e3396647ff88ad,// TODO This class MUST test for user properties and THEN for system properties,code_comment,code|design-debt
DELETE,1672603735,7b0006938800b3fb15a12afd5851da4a52d8bdfa,// TODO This class MUST test for user properties and THEN for system properties,code_comment,code|design-debt
INSERT,1672599697,a3f88234d429acd60d563e9f4d593870b1754225,// TODO Investigate why this can also be a Java system property and not just a Maven user property like,code_comment,code|design-debt
INSERT,1672599618,c2c6dd09219744cfe45df34cabed6684fe5c9213,// TODO Investigate why this can also be a Java system property and not just a Maven user property like,code_comment,code|design-debt
INSERT,1672388943,5957d2363ce6fc94946363e2cf1468de2afb3028,"/**
 *  NOTE: remove all the util code in here when separated, this class should be pure data.
 */",code_comment,code|design-debt
INSERT,1672388943,5957d2363ce6fc94946363e2cf1468de2afb3028,// TODO: WARNING! Later versions of plexus-utils psit out an <?xml ?> header due to thinking this is a new,code_comment,code|design-debt
